Date,checkins,Holidays,1st of Month,15th of Month,JewishHoliday,CNY15Days,CNY7Days,CNY,SuperBowl,Valentines,Holloween,NY,MLK,Pres Day,Easter,Memorial,MotherDay,FatherDay,July 4th,LaborDay,ColumbusDay,VeteransDay,ThxGiving,Xmas,LongWKend,Months,Months-INT,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Days,Sun,Mon,Tue,Wed,Thu,Fri,Year,2010,2011,2012,Casino,SE,Seg 0-3,FIT,WS,Group,FIT ADR
9/12/12,1478,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEP,9,0,0,0,0,0,0,0,0,1,0,0,WED,0,0,0,1,0,0,2012,0,0,1,1350,492,380,801,409,968,143.32
9/13/12,1336,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEP,9,0,0,0,0,0,0,0,0,1,0,0,THU,0,0,0,0,1,0,2012,0,0,1,1399,521,576,713,430,919,199.12
9/14/12,1482,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEP,9,0,0,0,0,0,0,0,0,1,0,0,FRI,0,0,0,0,0,1,2012,0,0,1,1956,936,929,599,466,571,114.2
9/15/12,621,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEP,9,0,0,0,0,0,0,0,0,1,0,0,SAT,0,0,0,0,0,0,2012,0,0,1,2071,1066,999,616,428,463,140.24
9/16/12,1408,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEP,9,0,0,0,0,0,0,0,0,1,0,0,SUN,1,0,0,0,0,0,2012,0,0,1,1806,821,808,480,385,820,207.83
9/17/12,1405,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEP,9,0,0,0,0,0,0,0,0,1,0,0,MON,0,1,0,0,0,0,2012,0,0,1,1381,400,416,774,356,817,123.86
9/18/12,1143,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEP,9,0,0,0,0,0,0,0,0,1,0,0,TUE,0,0,1,0,0,0,2012,0,0,1,1322,327,354,935,416,825,134.55
9/19/12,897,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEP,9,0,0,0,0,0,0,0,0,1,0,0,WED,0,0,0,1,0,0,2012,0,0,1,1240,238,307,1092,357,840,145.32
9/20/12,1001,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEP,9,0,0,0,0,0,0,0,0,1,0,0,THU,0,0,0,0,1,0,2012,0,0,1,1341,236,448,979,339,845,156.49
9/21/12,1538,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEP,9,0,0,0,0,0,0,0,0,1,0,0,FRI,0,0,0,0,0,1,2012,0,0,1,1376,370,699,809,226,1101,226.89
9/22/12,1347,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEP,9,0,0,0,0,0,0,0,0,1,0,0,SAT,0,0,0,0,0,0,2012,0,0,1,1281,344,675,476,178,1528,316.17
9/23/12,1432,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEP,9,0,0,0,0,0,0,0,0,1,0,0,SUN,1,0,0,0,0,0,2012,0,0,1,939,262,549,274,125,2011,334.8
9/24/12,821,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEP,9,0,0,0,0,0,0,0,0,1,0,0,MON,0,1,0,0,0,0,2012,0,0,1,720,142,296,464,114,2186,222.76
9/25/12,563,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEP,9,0,0,0,0,0,0,0,0,1,0,0,TUE,0,0,1,0,0,0,2012,0,0,1,791,214,294,555,191,2017,211.34
9/26/12,1419,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEP,9,0,0,0,0,0,0,0,0,1,0,0,WED,0,0,0,1,0,0,2012,0,0,1,1272,422,303,844,247,1050,206.4
9/27/12,1692,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEP,9,0,0,0,0,0,0,0,0,1,0,0,THU,0,0,0,0,1,0,2012,0,0,1,1468,376,273,1343,317,193,157.44
9/28/12,1592,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEP,9,0,0,0,0,0,0,0,0,1,0,0,FRI,0,0,0,0,0,1,2012,0,0,1,1558,329,373,1334,314,340,129.96
9/29/12,1138,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEP,9,0,0,0,0,0,0,0,0,1,0,0,SAT,0,0,0,0,0,0,2012,0,0,1,1379,343,339,820,245,1053,305.34
9/30/12,1393,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEP,9,0,0,0,0,0,0,0,0,1,0,0,SUN,1,0,0,0,0,0,2012,0,0,1,1083,234,440,556,211,1660,217.11
10/1/12,931,1st-of-month,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OCT,10,0,0,0,0,0,0,0,0,0,1,0,MON,0,1,0,0,0,0,2012,0,0,1,863,178,419,634,244,1692,228.38
10/2/12,827,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OCT,10,0,0,0,0,0,0,0,0,0,1,0,TUE,0,0,1,0,0,0,2012,0,0,1,817,163,274,732,223,1730,181.22
10/3/12,1363,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OCT,10,0,0,0,0,0,0,0,0,0,1,0,WED,0,0,0,1,0,0,2012,0,0,1,1024,270,358,1063,289,1193,259.23
10/4/12,1219,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OCT,10,0,0,0,0,0,0,0,0,0,1,0,THU,0,0,0,0,1,0,2012,0,0,1,1232,312,464,1082,349,886,149.4
10/5/12,1877,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OCT,10,0,0,0,0,0,0,0,0,0,1,0,FRI,0,0,0,0,0,1,2012,0,0,1,1462,379,625,1323,384,450,105.78
10/6/12,1087,LongWknd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,OCT,10,0,0,0,0,0,0,0,0,0,1,0,SAT,0,0,0,0,0,0,2012,0,0,1,1479,406,682,1210,343,613,150.81
10/7/12,1592,LongWknd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,OCT,10,0,0,0,0,0,0,0,0,0,1,0,SUN,1,0,0,0,0,0,2012,0,0,1,1230,504,560,525,276,1419,245.23
10/8/12,1053,ColumbusDay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,OCT,10,0,0,0,0,0,0,0,0,0,1,0,MON,0,1,0,0,0,0,2012,0,0,1,895,268,321,583,272,1778,212.12
10/9/12,1138,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OCT,10,0,0,0,0,0,0,0,0,0,1,0,TUE,0,0,1,0,0,0,2012,0,0,1,763,147,260,905,339,1456,183.7
10/10/12,1156,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OCT,10,0,0,0,0,0,0,0,0,0,1,0,WED,0,0,0,1,0,0,2012,0,0,1,1004,243,333,1121,338,1043,211.55
10/11/12,1216,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OCT,10,0,0,0,0,0,0,0,0,0,1,0,THU,0,0,0,0,1,0,2012,0,0,1,1222,342,474,1229,384,539,176.73
10/12/12,1646,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OCT,10,0,0,0,0,0,0,0,0,0,1,0,FRI,0,0,0,0,0,1,2012,0,0,1,1689,782,748,1061,318,417,179.4
10/13/12,1028,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OCT,10,0,0,0,0,0,0,0,0,0,1,0,SAT,0,0,0,0,0,0,2012,0,0,1,1755,855,790,879,275,652,104.65
10/14/12,1573,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OCT,10,0,0,0,0,0,0,0,0,0,1,0,SUN,1,0,0,0,0,0,2012,0,0,1,1349,602,576,637,188,1224,216.35
10/15/12,1138,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OCT,10,0,0,0,0,0,0,0,0,0,1,0,MON,0,1,0,0,0,0,2012,0,0,1,920,206,303,901,255,1273,222.46
10/16/12,1032,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OCT,10,0,0,0,0,0,0,0,0,0,1,0,TUE,0,0,1,0,0,0,2012,0,0,1,821,118,198,918,275,1329,229.59
10/17/12,1316,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OCT,10,0,0,0,0,0,0,0,0,0,1,0,WED,0,0,0,1,0,0,2012,0,0,1,830,230,296,758,255,1533,186.82
10/18/12,2170,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OCT,10,0,0,0,0,0,0,0,0,0,1,0,THU,0,0,0,0,1,0,2012,0,0,1,843,310,326,609,163,1747,183
10/19/12,1763,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OCT,10,0,0,0,0,0,0,0,0,0,1,0,FRI,0,0,0,0,0,1,2012,0,0,1,1191,639,605,271,223,1954,296.39
10/20/12,1092,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OCT,10,0,0,0,0,0,0,0,0,0,1,0,SAT,0,0,0,0,0,0,2012,0,0,1,1353,689,647,490,209,1501,270.63
10/21/12,1564,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OCT,10,0,0,0,0,0,0,0,0,0,1,0,SUN,1,0,0,0,0,0,2012,0,0,1,1314,558,535,791,264,1121,182.88
10/22/12,1042,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OCT,10,0,0,0,0,0,0,0,0,0,1,0,MON,0,1,0,0,0,0,2012,0,0,1,1055,398,327,1023,220,1055,187.54
10/23/12,1505,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OCT,10,0,0,0,0,0,0,0,0,0,1,0,TUE,0,0,1,0,0,0,2012,0,0,1,778,281,291,798,217,1672,248.19
10/24/12,1173,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OCT,10,0,0,0,0,0,0,0,0,0,1,0,WED,0,0,0,1,0,0,2012,0,0,1,678,115,276,642,159,2038,205.72
10/25/12,1039,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OCT,10,0,0,0,0,0,0,0,0,0,1,0,THU,0,0,0,0,1,0,2012,0,0,1,823,121,351,700,180,1829,199.53
10/26/12,1833,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OCT,10,0,0,0,0,0,0,0,0,0,1,0,FRI,0,0,0,0,0,1,2012,0,0,1,1190,260,522,1054,245,1075,212.27
10/27/12,889,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OCT,10,0,0,0,0,0,0,0,0,0,1,0,SAT,0,0,0,0,0,0,2012,0,0,1,1214,262,555,1165,223,1019,223.79
10/28/12,1728,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OCT,10,0,0,0,0,0,0,0,0,0,1,0,SUN,1,0,0,0,0,0,2012,0,0,1,918,185,457,611,153,1826,221.48
10/29/12,991,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OCT,10,0,0,0,0,0,0,0,0,0,1,0,MON,0,1,0,0,0,0,2012,0,0,1,684,91,296,671,183,1931,241.21
10/30/12,766,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OCT,10,0,0,0,0,0,0,0,0,0,1,0,TUE,0,0,1,0,0,0,2012,0,0,1,645,39,230,696,211,2005,186.13
10/31/12,850,Halloween,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OCT,10,0,0,0,0,0,0,0,0,0,1,0,WED,0,0,0,1,0,0,2012,0,0,1,631,69,255,760,174,1870,298.01
11/1/12,1450,1st-of-month,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NOV,11,0,0,0,0,0,0,0,0,0,0,1,THU,0,0,0,0,1,0,2012,0,0,1,843,124,402,684,190,1751,203.77
11/2/12,1571,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NOV,11,0,0,0,0,0,0,0,0,0,0,1,FRI,0,0,0,0,0,1,2012,0,0,1,1448,456,586,1078,198,811,181.74
11/3/12,897,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NOV,11,0,0,0,0,0,0,0,0,0,0,1,SAT,0,0,0,0,0,0,2012,0,0,1,1564,486,598,1240,233,487,116.61
11/4/12,1401,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NOV,11,0,0,0,0,0,0,0,0,0,0,1,SUN,1,0,0,0,0,0,2012,0,0,1,1269,367,437,953,219,799,134.7
11/5/12,1002,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NOV,11,0,0,0,0,0,0,0,0,0,0,1,MON,0,1,0,0,0,0,2012,0,0,1,899,289,288,796,230,1129,259.73
11/6/12,1119,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NOV,11,0,0,0,0,0,0,0,0,0,0,1,TUE,0,0,1,0,0,0,2012,0,0,1,770,278,307,706,178,1720,245.31
11/7/12,1340,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NOV,11,0,0,0,0,0,0,0,0,0,0,1,WED,0,0,0,1,0,0,2012,0,0,1,660,316,302,403,76,2454,265.85
11/8/12,1009,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NOV,11,0,0,0,0,0,0,0,0,0,0,1,THU,0,0,0,0,1,0,2012,0,0,1,908,274,352,514,110,2015,206.67
11/9/12,1486,LongWknd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NOV,11,0,0,0,0,0,0,0,0,0,0,1,FRI,0,0,0,0,0,1,2012,0,0,1,1356,420,430,779,156,1083,205.5
11/10/12,1218,LongWknd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NOV,11,0,0,0,0,0,0,0,0,0,0,1,SAT,0,0,0,0,0,0,2012,0,0,1,1454,354,619,1132,212,803,205.48
11/11/12,1813,VeteransDay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,NOV,11,0,0,0,0,0,0,0,0,0,0,1,SUN,1,0,0,0,0,0,2012,0,0,1,1192,293,677,959,240,1152,181.53
11/12/12,1335,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NOV,11,0,0,0,0,0,0,0,0,0,0,1,MON,0,1,0,0,0,0,2012,0,0,1,756,170,511,969,259,1455,191.26
11/13/12,840,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NOV,11,0,0,0,0,0,0,0,0,0,0,1,TUE,0,0,1,0,0,0,2012,0,0,1,713,207,288,1019,270,1579,255.3
11/14/12,1137,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NOV,11,0,0,0,0,0,0,0,0,0,0,1,WED,0,0,0,1,0,0,2012,0,0,1,727,201,229,985,234,1420,243.31
11/15/12,1522,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NOV,11,0,0,0,0,0,0,0,0,0,0,1,THU,0,0,0,0,1,0,2012,0,0,1,876,253,322,905,219,1244,277.8
11/16/12,1390,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NOV,11,0,0,0,0,0,0,0,0,0,0,1,FRI,0,0,0,0,0,1,2012,0,0,1,1370,721,679,749,233,1220,246.17
11/17/12,776,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NOV,11,0,0,0,0,0,0,0,0,0,0,1,SAT,0,0,0,0,0,0,2012,0,0,1,1461,772,743,642,251,1212,262.37
11/18/12,1448,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NOV,11,0,0,0,0,0,0,0,0,0,0,1,SUN,1,0,0,0,0,0,2012,0,0,1,1498,610,572,798,242,478,118.6
11/19/12,817,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NOV,11,0,0,0,0,0,0,0,0,0,0,1,MON,0,1,0,0,0,0,2012,0,0,1,1174,275,316,818,280,430,100.09
11/20/12,993,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NOV,11,0,0,0,0,0,0,0,0,0,0,1,TUE,0,0,1,0,0,0,2012,0,0,1,1271,211,252,816,292,397,162.48
11/21/12,1311,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NOV,11,0,0,0,0,0,0,0,0,0,0,1,WED,0,0,0,1,0,0,2012,0,0,1,1541,301,352,879,338,395,154.64
11/22/12,1418,ThxGiving,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,NOV,11,0,0,0,0,0,0,0,0,0,0,1,THU,0,0,0,0,1,0,2012,0,0,1,1950,482,559,1003,349,64,164.04
11/23/12,1538,LongWknd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NOV,11,0,0,0,0,0,0,0,0,0,0,1,FRI,0,0,0,0,0,1,2012,0,0,1,2251,978,960,951,327,83,163.13
11/24/12,857,LongWknd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NOV,11,0,0,0,0,0,0,0,0,0,0,1,SAT,0,0,0,0,0,0,2012,0,0,1,2010,939,940,896,278,68,148.28
11/25/12,1170,LongWknd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NOV,11,0,0,0,0,0,0,0,0,0,0,1,SUN,1,0,0,0,0,0,2012,0,0,1,1412,629,606,817,274,189,140.07
11/26/12,1607,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NOV,11,0,0,0,0,0,0,0,0,0,0,1,MON,0,1,0,0,0,0,2012,0,0,1,897,306,308,1241,244,706,140.37
11/27/12,661,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NOV,11,0,0,0,0,0,0,0,0,0,0,1,TUE,0,0,1,0,0,0,2012,0,0,1,781,216,186,1376,239,770,137.47
11/28/12,675,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NOV,11,0,0,0,0,0,0,0,0,0,0,1,WED,0,0,0,1,0,0,2012,0,0,1,901,248,272,1390,185,768,138.85
11/29/12,1490,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NOV,11,0,0,0,0,0,0,0,0,0,0,1,THU,0,0,0,0,1,0,2012,0,0,1,1608,596,675,1015,174,410,104.71
11/30/12,1732,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NOV,11,0,0,0,0,0,0,0,0,0,0,1,FRI,0,0,0,0,0,1,2012,0,0,1,2354,1051,1137,878,153,169,160.01
12/1/12,1040,1st-of-month,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DEC,12,0,0,0,0,0,0,0,0,0,0,0,SAT,0,0,0,0,0,0,2012,0,0,1,2325,1048,1202,718,140,302,141.27
12/2/12,1425,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DEC,12,0,0,0,0,0,0,0,0,0,0,0,SUN,1,0,0,0,0,0,2012,0,0,1,1795,682,911,913,125,566,124.62
12/3/12,1107,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DEC,12,0,0,0,0,0,0,0,0,0,0,0,MON,0,1,0,0,0,0,2012,0,0,1,1137,263,436,1042,240,714,116.19
12/4/12,1086,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DEC,12,0,0,0,0,0,0,0,0,0,0,0,TUE,0,0,1,0,0,0,2012,0,0,1,837,53,196,1230,276,808,114.76
12/5/12,877,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DEC,12,0,0,0,0,0,0,0,0,0,0,0,WED,0,0,0,1,0,0,2012,0,0,1,873,55,213,1109,330,552,110.65
12/6/12,1599,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DEC,12,0,0,0,0,0,0,0,0,0,0,0,THU,0,0,0,0,1,0,2012,0,0,1,1168,104,348,1260,402,561,119.13
12/7/12,1740,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DEC,12,0,0,0,0,0,0,0,0,0,0,0,FRI,0,0,0,0,0,1,2012,0,0,1,1456,193,530,1477,407,277,149.63
12/8/12,1024,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DEC,12,0,0,0,0,0,0,0,0,0,0,0,SAT,0,0,0,0,0,0,2012,0,0,1,1401,161,554,1533,414,201,136.78
12/9/12,1080,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DEC,12,0,0,0,0,0,0,0,0,0,0,0,SUN,1,0,0,0,0,0,2012,0,0,1,1165,82,356,1003,359,125,129.29
12/10/12,956,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DEC,12,0,0,0,0,0,0,0,0,0,0,0,MON,0,1,0,0,0,0,2012,0,0,1,797,44,203,811,262,300,168.19
12/11/12,945,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DEC,12,0,0,0,0,0,0,0,0,0,0,0,TUE,0,0,1,0,0,0,2012,0,0,1,762,41,173,855,292,575,119.65
12/12/12,1150,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DEC,12,0,0,0,0,0,0,0,0,0,0,0,WED,0,0,0,1,0,0,2012,0,0,1,838,114,225,952,285,842,120.63
12/13/12,1154,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DEC,12,0,0,0,0,0,0,0,0,0,0,0,THU,0,0,0,0,1,0,2012,0,0,1,1074,241,313,1034,251,686,104.42
12/14/12,1879,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DEC,12,0,0,0,0,0,0,0,0,0,0,0,FRI,0,0,0,0,0,1,2012,0,0,1,1707,848,744,1245,265,195,124.56
12/15/12,895,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DEC,12,0,0,0,0,0,0,0,0,0,0,0,SAT,0,0,0,0,0,0,2012,0,0,1,1779,938,808,1316,266,89,109.29
12/16/12,847,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DEC,12,0,0,0,0,0,0,0,0,0,0,0,SUN,1,0,0,0,0,0,2012,0,0,1,1361,585,521,897,238,28,102.33
12/17/12,741,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DEC,12,0,0,0,0,0,0,0,0,0,0,0,MON,0,1,0,0,0,0,2012,0,0,1,921,327,235,708,296,24,108.65
12/18/12,723,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DEC,12,0,0,0,0,0,0,0,0,0,0,0,TUE,0,0,1,0,0,0,2012,0,0,1,835,260,180,694,275,36,135.13
12/19/12,633,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DEC,12,0,0,0,0,0,0,0,0,0,0,0,WED,0,0,0,1,0,0,2012,0,0,1,788,240,221,609,255,72,127.36
12/20/12,828,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DEC,12,0,0,0,0,0,0,0,0,0,0,0,THU,0,0,0,0,1,0,2012,0,0,1,930,270,254,635,204,55,103.88
12/21/12,1794,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DEC,12,0,0,0,0,0,0,0,0,0,0,0,FRI,0,0,0,0,0,1,2012,0,0,1,1610,727,541,723,142,174,90.22
12/22/12,1261,LongWknd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DEC,12,0,0,0,0,0,0,0,0,0,0,0,SAT,0,0,0,0,0,0,2012,0,0,1,1992,866,696,857,175,40,106.92
12/23/12,1608,LongWknd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DEC,12,0,0,0,0,0,0,0,0,0,0,0,SUN,1,0,0,0,0,0,2012,0,0,1,2226,671,640,960,186,18,99.3
12/24/12,1146,LongWknd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DEC,12,0,0,0,0,0,0,0,0,0,0,0,MON,0,1,0,0,0,0,2012,0,0,1,2078,339,522,1212,263,7,121.8
12/25/12,770,Xmas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,DEC,12,0,0,0,0,0,0,0,0,0,0,0,TUE,0,0,1,0,0,0,2012,0,0,1,1965,259,504,938,264,21,140.41
12/26/12,1802,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DEC,12,0,0,0,0,0,0,0,0,0,0,0,WED,0,0,0,1,0,0,2012,0,0,1,2042,514,491,732,225,442,113.79
12/27/12,917,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DEC,12,0,0,0,0,0,0,0,0,0,0,0,THU,0,0,0,0,1,0,2012,0,0,1,1981,458,572,898,230,434,179.13
